pid,old-pid,gid,unique gid,goaldisrupted,old-cid,goal-statement,Goal categories,,cid,uniquecid,Goal scope,rep-id,circumstance,Situation that occurred ,Repeating for another goal,Life Event?,Pre-existing?,Duplicate?,how-long,frequency,affect-wellbeing,affect-logistical,Disruption labor produced,Disruption labor produced,Disruption labor produced,affect-goal,change,Goal changes,,,,,,
S84,S88,goal2,S84goal2,,circ1,applying for jobs every week,Work/Career,,circ1,S84goal2circ1,Medium term,,unexpected increase in job workload,Work,No,No,No,No,multiple months to a year,every 6 months,increased anxiety,none,Emotional,,,none,my increased workload reduced the time i had in the day,Changed time,,,,,,
S84,S88,goal3,S84goal3,,circ1,working out everyday,Physical Activity,,circ1,S84goal3circ1,Medium term,,changes in childcare schedules.,Caregiving,No,No,No,No,multiple months to a year,every 6 months,none,none,No response,,,none,my ability and time to workout was significantly reduced.,Changed time,,,,,,
S85,S89,goal1,S85goal1,,circ1,Eat healthier,Nutrition,,circ1,S85goal1circ1,Medium term,,tiredness,Internal - Feelings and thoughts,No,No,No,No,more than half a day to a day,weekly,made me feel like I could not cook or exercise,napping and eating,Emotional,,,Made me order takeout,I limted how much i ate out,Changed strategy,,,,,,
S85,S89,goal2,S85goal2,,circ1,Exercise more,Physical Activity,,circ1,S85goal2circ1,Medium term,,soreness,Pain,No,No,No,No,multiple days to a week,every other week,makes me feel achy,Resting and relaxing,Physical,,,Makes me want to rest,I exercise less frequently,Changed strategy,,,,,,
S86,S90,goal1,S86goal1,,circ1,saving up for a house,Housing,,circ1,S86goal1circ1,Long term,,tuition,Finances,No,No,No,No,multiple days to a week,monthly,"mentally, i am overwhelmed with the tuition cost",trying to meditate,Emotional,,,school is expensive,school is expensive. money towards school is less money towards a house,Paused,,,,,,
S86,S90,goal1,S86goal1,,circ2,saving up for a house,Housing,,circ2,S86goal1circ2,Long term,,school work,Work,No,No,No,No,multiple days to a week,monthly,"mentally, i am easily overwhelmed especially with school",i try to prioritize time for myself,Emotional,,,time spent in school is less time for working towards saving for a house,less time to focus/ work for saving for a house sue to school and its workload,Paused,,,,,,
S87,S92,goal1,S87goal1,,circ1,Save up $25-30k to buy a car by the end of next summer,Housing,,circ1,S87goal1circ1,Long term,,"School started, so I cannot work as often as I could",Work,No,No,No,No,multiple months to a year,daily,na,na,No response,,,na,"Not much changed, as I knew I would be unable to work as much as I was able to",No change,,,,,,
S87,S92,goal1,S87goal1,,circ2,Save up $25-30k to buy a car by the end of next summer,Housing,,circ2,S87goal1circ2,Long term,,I learned of a concert that I would really love to go to,Entertainment,No,No,No,No,multiple weeks to a month,yearly or less,na,na,No response,,,"It would be costly to go because I would want to buy a new phone for a better camera, buy concert tickets, a lightstick, and merch on-site","I did not change my goal, I still anticipate that I should be able to reach this goal",No change,,,,,,
S87,S92,goal2,S87goal2,,circ1,Keeping in touch with my best friend who is studying in Korea for the year,Social connection,,circ1,S87goal2circ1,Aspirational,,na,No disruption,,,,,No response,No response,na,na,No response,,,na,na,No response,,,,,,
S87,S92,goal3,S87goal3,,circ1,Maintaining a healthy diet so that I can perform well academically,Nutrition,,circ1,S87goal3circ1,Aspirational,,"school started, so my eating options are a lot more limited",Resources,No,No,No,No,No response,No response,,,No response,,,,,No response,,,,,,
S87,S92,goal4,S87goal4,S87goal1,circ1,Being on top of my schoolwork and studying to retain knowledge,Education/Learning,,circ1,S87goal4circ1,Aspirational,,na,No disruption,,,,,No response,No response,,,No response,,,,,No response,,,,,,
S87,S92,goal5,S87goal5,,circ1,Working on my jumping mechanics,Physical Activity,,circ1,S87goal5circ1,Long term,,na,No disruption,,,,,No response,No response,,,No response,,,,,No response,,,,,,
S88,S93,goal1,S88goal1,,circ1,Meditate at least once everyday,Mental health and wellbeing,,circ1,S88goal1circ1,Medium term,,Was busy with work,Work,No,No,No,No,more than half a day to a day,weekly,I felt a little guilty for not being able to meditate that day,I had to commute which took up more time,Emotional,Logistical,,I didn't have the time nor the energy to meditate after work,I ended up not meditating that day,Skipped,,,,,,
S88,S93,goal1,S88goal1,,circ2,Meditate at least once everyday,Mental health and wellbeing,,circ2,S88goal1circ2,Medium term,,Lack of space,Resources,No,No,No,No,more than half a day to a day,weekly,It annoyed me that I couldn't meditate that day,none,Emotional,,,I live with my parents and they were in the apartment the whole time I wanted to meditate alone,I ended up not meditating that day,Skipped,,,,,,
S88,S93,goal2,S88goal2,,circ1,Get a part time job,Work/Career,,circ1,S88goal2circ1,Medium term,,Internet went out,Resources,No,No,No,No,multiple days to a week,every 6 months,It annoyed me,I had to call Spectrum to figure out the internet issue,Emotional,Logistical,,I was unable to work on applications for part time jobs on campus for my new school,I skipped applying for a few days,Skipped,,,,,,
S89,S94,goal1,S89goal1,,circ1,Getting hired on full time at work.,Work/Career,,circ1,S89goal1circ1,Aspirational,,Welcoming a new child and missing work.,Caregiving,No,Yes,No,No,multiple days to a week,yearly or less,It made me very happy but also stressed financially,Learning new routines,Emotional,Logistical,,My girlfriend needed a lot of help post partum so I missed work to help.,Learning new routines,Changed strategy,,,,,,
S89,S94,goal1,S89goal1,,circ2,Getting hired on full time at work.,Work/Career,,circ2,S89goal1circ2,Aspirational,,Being late for work.,Work,No,No,No,No,an hour or less,monthly,It stressed me out,Show up on time and work hard,Emotional,,,It made me look unreliable,Started leaving earlier,Changed strategy,,,,,,
S89,S94,goal2,S89goal2,,circ1,Losing 30 lbs,Weight management,,circ1,S89goal2circ1,Long term,,Eating badly,Diet,No,No,No,No,multiple days to a week,weekly,Made me sad,Fasting,Emotional,,,Made me gain weight,Meal planning,Changed strategy,,,,,,
S89,S94,goal2,S89goal2,,circ2,Losing 30 lbs,Weight management,,circ2,S89goal2circ2,Long term,,Eating more during celebrations,Social interaction - other,No,No,No,No,multiple months to a year,monthly,Made me sad,Fasting,Emotional,,,Na,Stopped eating,Changed strategy,,,,,,
S89,S94,goal3,S89goal3,,circ1,Getting my drivers license.,Other,,circ1,S89goal3circ1,Medium term,,Not enough money,Finances,No,No,Yes,No,longer than a year,daily,Made me depressed,Work more,Emotional,Logistical,,I couldn't pay for anything,Working a lot of overtime,Changed strategy,,,,,,
S89,S94,goal3,S89goal3,,circ2,Getting my drivers license.,Other,,circ2,S89goal3circ2,Medium term,,Not enough time,Caregiving,No,No,No,No,longer than a year,daily,Depressed,Na,Emotional,,,Not able to go to appts,Scheduled way in advance,Changed strategy,,,,,,
S89,S94,goal4,S89goal4,,circ1,Improve my mental health,Mental health and wellbeing,,circ1,S89goal4circ1,Long term,,NA,No disruption,,,,,No response,No response,NA,Na,No response,,,Na,Na,No response,,,,,,
S90,S95,goal1,S90goal1,,circ1,standing at least 2 hours during the work day,Physical Activity,,circ1,S90goal1circ1,Medium term,,my shoes hurt,Pain,No,No,No,No,more than an hour to half a day,weekly,made me want to sit more and ignore my goal,rub my feet as i read,Emotional,Physical,,"it was less comfortable to stand, so i found myself less likely to do it",i took my shoes off as often as possible,Changed strategy,,,,,,
S90,S95,goal1,S90goal1,,circ2,standing at least 2 hours during the work day,Physical Activity,,circ2,S90goal1circ2,Medium term,,someone interrupts me and we end up talking while seated,Social interaction - other,No,No,No,No,multiple weeks to a month,every other week,it just kept me seated and more likelyt ahn not results in additional work that distracts me,N/A,Emotional,,,i just stayed seated rather than standing up occassionally like i normally would,i stayed seated because i thought it would be weird to stand up mid conversation,Skipped,,,,,,
S90,S95,goal1,S90goal1,,circ3,standing at least 2 hours during the work day,Physical Activity,,circ3,S90goal1circ3,Medium term,,I have to flip through a lot of papers,Work,No,No,No,No,multiple days to a week,weekly,just kept me seated longer,stretch occassionally,Physical,,,i have to sit while ilook through them,my standing desk doesnt have the same amount of surface areas as my regular desk so when i need to look through a lot of papers i either need to sit or bend over,Skipped,,,,,,
S90,S95,goal2,S90goal2,,circ1,drinking at least two water bottles during the work day,Nutrition,,circ1,S90goal2circ1,Medium term,,the water jug is low or empty,Resources,No,No,No,No,multiple days to a week,monthly,i procrastinated drinking water,N/A,Emotional,,,sometimes i put off refilling my water bottle until i knew that someone else had changed the jug,i drank less water so i wouldn't have to change the jug,Skipped,,,,,,
S90,S95,goal2,S90goal2,,circ2,drinking at least two water bottles during the work day,Nutrition,,circ2,S90goal2circ2,Medium term,,i am very busy,Work,No,No,No,No,multiple days to a week,weekly,makes me tired and a little stressed,i have more coffee,Emotional,,,i didnt take breaks to drink water,i get lost in a train of thought or don't want to go to the bathroom,Skipped,,,,,,
S91,S98,goal1,S91goal1,,circ1,Lose weight and become stronger,Weight management,,circ1,S91goal1circ1,Long term,r26,Living with partner who has a different diet and cooks often,Social interaction - other,Yes,No,Yes,No,longer than a year,weekly,Made me less self-reliant,Buy some ingredients myself,Emotional,,,They cook majority of the time and due to my time constraints it is easier to just eat what they make or order,I signed up for fitness classes myself to take charge of exercise at least,Changed strategy,,,,,,
S91,S98,goal1,S91goal1,,circ2,Lose weight and become stronger,Weight management,,circ2,S91goal1circ2,Long term,,Lack of motivation to get out of bed and go,Internal - Feelings and thoughts,No,No,No,No,longer than a year,weekly,Makes me more unhealthy and less strong and mentally focused,NA,Emotional,,,Makes it tough for me to want to go or sign up for fitness classes,Be financially tied to a fitness class,Changed strategy,,,,,,
S91,S98,goal2,S91goal2,S91goal1,circ1,Eat healthier,Nutrition,,circ1,S91goal2circ1,Medium term,r26,Boyfriend cooking,Social interaction - other,Yes,No,No,No,longer than a year,daily,NA,NA,No response,,,NA,Cook some things myself occassionally or order out,Changed strategy,,,,,,
S91,S98,goal2,S91goal2,,circ2,Eat healthier,Nutrition,,circ2,S91goal2circ2,Medium term,,Ordering out,Diet,No,No,No,No,longer than a year,weekly,Gain weight,NA,Physical,,,Forces myself to eat what I ordered and food goes to waste in fridge,Buy ingredients,Changed strategy,,,,,,
S92,S99,goal1,S92goal1,,circ1,Losing weight,Weight management,,circ1,S92goal1circ1,Long term,,Fast food junk food stress eating just eating bad stuff,Diet,No,No,No,No,multiple weeks to a month,daily,It affects my health I'm obese I have diabetes high blood pressure my cholesterol is high and it hurts my joints I ate everywhere,N/A,Other,,,Because fast food tastes really good bad food tastes really good and it's easy to eat junk food because it's no effort you just buy it,Try to remember it's for health reasons,Changed strategy,,,,,,
